@relation 'dataset_hw_3'

@attribute condition {'1-Control', '2-Buttony-Conversion-Buttons'}
@attribute user_id String
@attribute geo_country String
@attribute device_type {'Computer', 'Tablet', 'Mobile'}
@attribute refr_source String
@attribute view_depth numeric
@attribute view_height numeric
@attribute browser_language String
@attribute click_count numeric
@attribute view_count numeric
@attribute pageview_count numeric
@attribute pageping_count numeric
@attribute session_count numeric

@data
2-Buttony-Conversion-Buttons,68a93a73-76b4-4d1e-a7da-7b1b8e72fa3e,SA,Tablet,Google,1280,775,en,0,0,8,18,1
2-Buttony-Conversion-Buttons,68b2b142-c0e7-4540-915a-b95b0b2223ea,LS,Mobile,,343,474,en,0,0,0,0,1
1-Control,68c1f1c3-ae6b-46f4-b898-669ef85898f7,NG,Mobile,Google,343,6356,en,0,0,8,1,3
1-Control,68c1f2fa-937c-4683-b370-5163c8e156cc,GR,Mobile,Google,375,628,en,0,0,5,2,1
2-Buttony-Conversion-Buttons,68c730ac-8ad9-4e41-ac26-81715a6ffd43,GR,Mobile,Google,320,529,el,0,0,4,3,1
2-Buttony-Conversion-Buttons,68d043d6-9578-4b57-8c1b-36672ce78745,SI,Mobile,,360,518,sl,0,0,0,0,1
2-Buttony-Conversion-Buttons,68d9ad12-f562-452f-a03f-b3c1f4d02250,IE,Mobile,Google,375,667,en,0,0,1,3,1
2-Buttony-Conversion-Buttons,68ddec9d-8f5d-464e-b435-857a0a2f5991,NG,Mobile,,360,616,en,0,0,17,27,1
2-Buttony-Conversion-Buttons,68e75241-40c4-42c1-9932-af91bbfa546c,NG,Mobile,,416,9979,en,0,0,7,5,1
1-Control,68eb6cdb-c2bc-407f-9ad4-6b804f2857c2,HK,Mobile,,375,628,en,0,0,4,12,1
2-Buttony-Conversion-Buttons,68fb7ebe-315c-4d46-a8ea-abb0bc3ad3d4,RU,Mobile,Google,0,56,ru,0,0,0,0,1
1-Control,69022900-ac4b-4880-a7ee-0fa562779645,NG,Mobile,Google,320,544,en,0,0,5,20,1
2-Buttony-Conversion-Buttons,69055ece-8f21-4ba7-ae34-2d35a65ea9ff,TR,Mobile,Google,320,510,tr,0,0,1,2,1
2-Buttony-Conversion-Buttons,6923344d-c827-417b-b474-ac61848f949a,GB,Mobile,Google,360,615,en,0,0,0,0,1
1-Control,692388a8-e023-4ae3-af96-ee59dede36da,NG,Mobile,,300,405,en,0,0,0,0,1
1-Control,692fba8c-85b7-4b59-9889-849879fe0085,MD,Tablet,,960,792,ru,0,0,3,11,1
2-Buttony-Conversion-Buttons,69397417-c4d6-4360-b2b8-4ea53d248715,BD,Mobile,,343,6086,en,0,0,8,1,1
2-Buttony-Conversion-Buttons,693a3948-027c-4663-91fc-a50bb05033eb,TZ,Mobile,,300,405,en,0,0,0,0,1
1-Control,694042a6-e896-4b8f-96fb-7fb4c27a9490,IE,Mobile,Yahoo,375,628,en,0,0,8,8,1
1-Control,69432856-06e9-48fc-aa25-b1271329f8b0,PH,Mobile,Google,320,529,en,0,0,2,2,1
2-Buttony-Conversion-Buttons,694ad07b-f8b3-4099-a6d7-16e9b478b0d0,TZ,Mobile,,318,443,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,694c2067-13a3-4a73-a763-f93f532953e2,CN,Mobile,,375,559,zh,0,0,0,0,1
2-Buttony-Conversion-Buttons,6961c339-65a4-46bc-85fb-c0665f00d5da,IT,Mobile,Google,360,519,it,0,0,0,0,1
2-Buttony-Conversion-Buttons,6966caae-4406-4b61-ba91-58c81546ff57,GB,Mobile,Google,360,573,en,0,0,2,2,1
1-Control,696c1022-bd36-4b44-80f5-f5e8835d954d,FR,Mobile,,375,628,pt,0,0,1,5,1
1-Control,696d93dd-b298-4795-9dab-4d4a35379a62,IN,Mobile,Bing,342,526,en,0,0,1,7,1
2-Buttony-Conversion-Buttons,6984b6cd-29f5-4f16-be67-3c510efa5e4f,CA,Mobile,Google,414,696,en,0,0,2,4,1
1-Control,698d6f6f-b8ec-449d-a560-6ae8365d0e65,IT,Mobile,Google,375,628,ko,0,0,3,5,1
1-Control,6995b3b9-209a-4caf-80b4-3fc98231c5f6,TZ,Mobile,,300,372,en,0,0,0,0,1
1-Control,6999b26f-7385-4a2e-a1bb-ca0e55a85b51,SG,Mobile,Google,375,559,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,699e69d0-42f2-48e2-8767-f11d62fd3fc7,IT,Mobile,Google,320,441,it,0,0,4,6,1
2-Buttony-Conversion-Buttons,69b87281-4304-41c3-876b-47f7db09664b,DE,Mobile,Google,414,696,en,0,0,3,11,1
2-Buttony-Conversion-Buttons,69bab8d7-0b5e-49b3-93ae-1fe949e91adb,TN,Mobile,,360,616,fr,0,0,0,0,1
2-Buttony-Conversion-Buttons,69bf47eb-5ff2-4012-bc26-e1ba1234385c,CO,Mobile,Google,375,606,en,0,0,5,4,1
1-Control,69c218e3-35b3-43e7-b67f-7a24bf6a655b,IN,Mobile,,360,567,en,0,0,19,8,1
2-Buttony-Conversion-Buttons,69c597e0-578a-46b7-a83d-57e4fc78ccb6,EG,Mobile,Google,360,573,en,0,0,9,45,1
2-Buttony-Conversion-Buttons,69cfe731-cbf2-48a7-8d68-5f9cd9fc5f92,GH,Mobile,,320,485,en,0,0,3,6,1
2-Buttony-Conversion-Buttons,69e8086a-18b6-4406-b88c-d0a7a7e5b0ee,US,Mobile,,480,800,C,0,0,0,0,1
1-Control,69f51164-e16a-409d-8487-42d16b574388,NZ,Mobile,Google,412,708,en,0,0,3,6,1
1-Control,69fa093c-5e84-4730-815d-81ccd28168b0,LR,Mobile,Google,300,372,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6a010b56-3922-47fc-9d5a-4a7a5bbaee85,SG,Mobile,,412,708,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,6a05fc65-dc13-4d6c-86e3-d70cf5d94131,RW,Mobile,,320,485,en,0,0,2,2,1
1-Control,6a12735e-b584-4bb1-9b3f-9bbca7804bf2,DE,Mobile,Google,375,647,tr,0,0,3,16,1
2-Buttony-Conversion-Buttons,6a1845a3-8de3-4f36-a957-66a66cfec037,ID,Mobile,,360,615,en,0,0,1,7,1
1-Control,6a1e26f9-b8f6-4f10-95b8-c7115447ab13,FI,Tablet,Google,1280,727,fi,0,0,3,8,1
1-Control,6a200c99-7c40-4743-b7c7-445d034f2fa9,CN,Mobile,,375,627,C,0,0,0,0,1
2-Buttony-Conversion-Buttons,6a274130-3ec2-4e59-b274-80f16db877c1,KR,Mobile,Google,320,529,ko,0,0,13,7,1
1-Control,6a2a34ad-6609-4c1c-9c9c-1c32f49e4d51,NG,Mobile,,343,5591,en,0,0,4,2,1
1-Control,6a2abb9c-0d59-46f7-8b9a-7575526381d8,TR,Mobile,Google,414,628,ar,0,0,0,0,1
1-Control,6a31e9fd-bf52-40fa-9760-e5bfd7430afb,UA,Mobile,Google,320,569,en,0,0,1,5,1
1-Control,6a3fd0b8-1ac8-45e9-a28e-28dfdff0e41c,NG,Mobile,Google,360,592,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,6a40304a-ba39-4a66-bb60-40d15a014099,AL,Mobile,,360,573,en,0,0,4,2,1
1-Control,6a552327-3258-4c9a-8602-78ee7e639757,NG,Mobile,Google,360,616,en,0,0,2,1,1
1-Control,6a5f6811-6b07-4cdc-bf1b-944d824f05ec,BD,Mobile,Google,300,372,en,0,0,0,0,1
1-Control,6a64a58e-73a5-4113-b61a-b065bdb4c487,NG,Mobile,Google,247,316,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6a73eace-1742-4ee8-b8bd-b12dc39eb8cf,UA,Mobile,Google,375,628,es,0,0,1,1,1
2-Buttony-Conversion-Buttons,6a7423b4-11a8-4df4-851f-3a4475458164,NL,Mobile,,360,616,el,0,0,6,11,1
2-Buttony-Conversion-Buttons,6a8635cf-4261-4ace-9311-7f8488edfff1,MY,Mobile,Google,360,615,en,0,0,0,0,1
1-Control,6a86ab80-9ad1-41da-9995-40e7e23557ea,IE,Mobile,Google,320,529,en,0,0,4,10,1
2-Buttony-Conversion-Buttons,6a8a477d-39bd-49cc-bfab-28ce9c14ecbd,GB,Mobile,Google,375,561,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,6a9c0c0f-55d6-4453-86ca-6075769f1c43,RO,Mobile,Google,360,616,ro,0,0,10,8,1
2-Buttony-Conversion-Buttons,6aa7da4c-78cf-4ff8-9a31-5b48160cd084,AZ,Mobile,,360,615,tr,0,0,8,6,1
2-Buttony-Conversion-Buttons,6aab759e-5662-4578-9ad5-016895b3a52b,GH,Mobile,Google,320,529,en,0,0,2,7,1
1-Control,6aad3b62-8df7-428e-a493-5301c4beec45,GR,Mobile,Google,360,616,el,0,0,4,3,1
2-Buttony-Conversion-Buttons,6aaf9b34-83d8-4706-9d35-026999d14655,BE,Mobile,Google,320,529,fr,0,0,1,1,1
2-Buttony-Conversion-Buttons,6ab32157-9516-469d-91b4-8404d7628a71,NG,Mobile,,338,600,en,0,0,0,0,1
1-Control,6ab36e4a-4aec-4882-9df1-edd0402baa3c,PK,Mobile,Google,360,615,en,0,0,3,3,1
2-Buttony-Conversion-Buttons,6abe6583-f274-4836-9422-5351ed5ffd7f,TH,Mobile,,360,560,en,0,0,0,0,1
1-Control,6aca1219-2453-4678-8e96-7091edd115a6,IN,Mobile,,400,615,en,0,0,13,31,1
1-Control,6acc64b0-b96d-414f-80bb-21bb9105ecc7,BD,Mobile,Google,360,616,en,0,0,28,12,1
1-Control,6ad47cc9-e9fd-48cb-9a95-78bf666613ed,GH,Mobile,Google,320,360,en,0,0,0,0,1
1-Control,6aeeb728-d30c-4be9-99db-5cc8b06a13ad,IN,Mobile,Google,320,529,en,0,0,8,14,1
1-Control,6af33f21-4620-43d0-ab1f-569af736b261,AL,Mobile,,375,628,en,0,0,2,2,1
2-Buttony-Conversion-Buttons,6af9dee8-0b98-489f-8e37-7ddf063f7859,IT,Mobile,Google,360,615,it,0,0,1,1,1
1-Control,6aff52dd-4624-4ba5-8300-df6ff9c7dc8c,KE,Mobile,,343,9419,en,0,0,4,1,1
2-Buttony-Conversion-Buttons,6b08ebcb-dcf1-4449-8edb-4a752556b994,EG,Mobile,,320,529,en,0,0,1,1,1
1-Control,6b17ecdd-2c1d-4f16-9281-721a782e3b6c,SO,Mobile,Google,360,616,en,0,0,1,1,1
1-Control,6b288ca8-29f3-4cfb-8f28-f17d4b83d0c9,PK,Mobile,Google,360,616,en,0,0,22,52,1
2-Buttony-Conversion-Buttons,6b3a54a5-399e-4e30-9201-533055e70529,TR,Mobile,Google,320,529,en,0,0,1,3,1
2-Buttony-Conversion-Buttons,6b3e5267-a133-425e-bc87-f9b61a8b17e1,IL,Mobile,Google,414,696,en,0,0,4,5,1
2-Buttony-Conversion-Buttons,6b41aafe-0bfe-483e-97a5-55de44729aef,GB,Mobile,,360,559,en,0,0,1,3,1
2-Buttony-Conversion-Buttons,6b441ee3-135c-410c-9616-4b15a118ede6,AU,Mobile,Google,414,628,en,0,0,0,0,1
1-Control,6b525a94-30fa-480a-956c-079efdc34fda,NG,Mobile,,320,238,en,0,0,0,0,1
1-Control,6b5685be-58e1-4d60-94a6-ab3f75cf86b4,CM,Mobile,Google,360,575,fr,0,0,2,4,1
1-Control,6b56f7fd-7320-4f05-aad1-11ec75138d99,CL,Tablet,,1024,744,es,0,0,2,1,1
1-Control,6b5da975-df79-4d72-9933-602cc97f84d9,BE,Mobile,,360,615,en,0,0,3,5,1
1-Control,6b66f139-cd45-47ce-bee0-48f238e5ba91,GB,Mobile,Google,360,615,en,0,0,8,10,1
2-Buttony-Conversion-Buttons,6b6f00b6-9ab6-4a6d-b91b-74491dd17279,BE,Mobile,Google,360,616,it,0,0,0,0,1
1-Control,6b70ab7b-960c-4c7a-86da-84cf40db34c7,SG,Mobile,Google,360,517,en,0,0,0,0,1
1-Control,6b7262f8-ce70-488d-9c5d-4ea9e097cf18,CN,Mobile,,360,568,zh,0,0,1,1,1
2-Buttony-Conversion-Buttons,6b7acb4e-230e-45bf-b1d3-2c4ed58d4e6d,IN,Mobile,Google,360,567,en,0,0,10,5,1
2-Buttony-Conversion-Buttons,6b7d7303-a35a-4d26-abec-2f273701cdc5,NG,Mobile,Google,343,455,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6b8d6340-b674-460a-bfb7-4482bc28a048,TH,Mobile,,412,660,en,0,0,1,1,1
1-Control,6b8e27f2-0604-4027-bdb2-0b3cc852a926,IN,Mobile,,360,616,en,0,0,15,19,1
1-Control,6b8e57d9-4676-423b-849e-d7649d096a7c,ID,Mobile,,320,529,en,0,0,47,74,2
1-Control,6b906a97-4df2-42b3-9373-da44c6a5a578,KE,Mobile,,300,405,en,0,0,0,0,1
1-Control,6b950cee-34d9-4076-a16e-252578e26903,CO,Mobile,,360,615,es,0,0,9,23,1
1-Control,6baeafa0-8b76-4a8c-bc5b-d6fa9e20c448,TR,Mobile,Google,375,647,tr,0,0,1,1,1
2-Buttony-Conversion-Buttons,6bb0a53a-cdcb-4fb8-9aeb-971044a9703f,  ,Mobile,,360,568,en,0,0,5,13,1
2-Buttony-Conversion-Buttons,6bb0b522-4bfe-49b5-b6b1-126790056805,NG,Mobile,,346,346,en,0,0,2,1,1
2-Buttony-Conversion-Buttons,6bb8ac89-4a09-4004-be34-d4661abb2003,BD,Mobile,,375,559,en,0,0,0,0,1
1-Control,6bc6da42-4879-44b8-a81f-c9a4f4290beb,PK,Mobile,Google,360,522,en,0,0,83,138,1
1-Control,6bc8df3c-6afd-437f-bd6c-a2302fbde6a6,ET,Mobile,,400,530,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6bd3a371-6f3e-4e80-a297-834fbd2d67cc,AU,Mobile,Google,414,696,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,6bd4f536-d0e2-49ff-80ef-5839aa81f5e8,KE,Tablet,,601,826,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6bdd8515-cb94-48ea-b36e-4d7c586be1a0,ES,Mobile,Google,360,615,es,0,0,3,14,1
1-Control,6be1df4a-de17-453b-8535-75d84e913660,DO,Mobile,Google,360,615,es,0,0,3,7,1
1-Control,6be518a4-9557-4eb7-9eb5-2950440d2ac0,NG,Mobile,,318,402,en,0,0,0,0,1
1-Control,6bf8ec4a-c850-4390-a649-2d0b542e7125,SA,Mobile,Google,414,696,en,0,0,2,4,1
1-Control,6bf982fb-5cd1-4945-87a3-67604a025ed4,US,Mobile,Google,320,529,en,0,0,2,8,1
1-Control,6bfb9c89-2305-4287-9b6a-484f11d40408,TZ,Mobile,Google,320,503,en,0,0,0,0,1
1-Control,6c01a66d-0673-4896-bef3-51e0ca194b0a,GH,Mobile,,320,485,en,0,0,3,18,1
2-Buttony-Conversion-Buttons,6c09891e-d92c-4918-a6cd-b8cdf891a9f7,AU,Mobile,Google,375,628,en,0,0,1,1,1
1-Control,6c0e4bca-2cbe-45fd-b628-092d9b117753,GH,Mobile,,480,489,en,0,0,1,5,1
1-Control,6c0f4689-0a1a-4ac9-af18-209332073b56,JP,Mobile,,375,628,ja,0,0,2,4,1
1-Control,6c140579-a7e3-41d9-aed8-80bd06241a30,US,Mobile,,375,559,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,6c150b5f-05dc-43f5-a8ed-8f58573fa729,CY,Mobile,,360,615,en,0,0,1,3,1
1-Control,6c159c7d-5632-4a17-9130-3f993a556f38,MM,Mobile,,360,615,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6c1a0c9a-9f2b-45b4-8682-a88b90bc4556,IT,Mobile,Google,375,628,en,0,0,5,15,1
2-Buttony-Conversion-Buttons,6c1f740b-e072-4a99-a2d7-53e328e28bcb,RO,Mobile,,360,616,en,0,0,30,51,2
2-Buttony-Conversion-Buttons,6c2854b1-8729-471e-a964-22f12c37ae4f,ZW,Mobile,,480,405,en,0,0,2,23,1
2-Buttony-Conversion-Buttons,6c29bb67-d40a-4aa3-9bb1-fe644ffc6608,NG,Tablet,Google,768,999,en,0,0,1,23,1
2-Buttony-Conversion-Buttons,6c2a1a1a-d0b6-4001-94ce-583195736579,NG,Tablet,,800,751,en,0,0,17,50,1
1-Control,6c312068-d0ab-42a7-9c3c-afdaf213f87d,NG,Mobile,Google,360,616,en,0,0,2,2,1
2-Buttony-Conversion-Buttons,6c337c61-fbad-44d1-8cea-b33c137a6395,US,Mobile,Google,360,559,en,0,0,1,1,1
1-Control,6c38e0cc-bde5-43fe-9cdd-0bd5c5bf9c8e,GH,Mobile,Google,320,508,en,0,0,1,4,1
2-Buttony-Conversion-Buttons,6c3d75ef-34c0-44e4-8e8f-1398404dcabc,EG,Mobile,,320,508,ar,0,0,4,4,1
2-Buttony-Conversion-Buttons,6c43b527-e373-40f2-af69-de4f9c3b1f43,CH,Mobile,Google,375,628,en,0,0,1,2,1
1-Control,6c470451-3780-4513-a518-2db3ba1b27c9,DE,Mobile,Google,375,628,en,0,0,5,8,1
2-Buttony-Conversion-Buttons,6c674782-8d76-4f03-8cee-e29eaf75babf,US,Tablet,,601,785,en,0,0,8,10,1
1-Control,6c6d40f1-896e-4ff8-bf57-e1ccb95c2c25,PS,Mobile,Google,360,640,en,0,0,1,2,1
1-Control,6c6e94e5-eb62-48b5-9003-ce7adacf9cb8,KE,Mobile,Google,360,555,en,0,0,9,12,2
2-Buttony-Conversion-Buttons,6c7982de-3a07-41da-9590-d41838ba1248,NG,Mobile,Google,291,332,en,0,0,0,0,1
1-Control,6c7a1ed0-f2e8-4371-b07c-c654dd97cab8,IN,Mobile,,360,616,en,0,0,12,6,1
1-Control,6c808046-0a79-42af-8fcd-5d2a5847afff,PK,Tablet,Google,1280,680,en,0,0,2,1,1
1-Control,6c95b27e-3e57-4a19-bfc8-093d3172c196,DE,Mobile,Google,320,448,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6c9f93e6-5d3e-44b8-9093-de28a53159f9,AU,Mobile,Google,320,529,en,0,0,2,3,2
2-Buttony-Conversion-Buttons,6ca5adf6-5c3d-44d0-a302-f07f3992440c,TR,Mobile,Google,360,616,en,0,0,1,1,1
1-Control,6ca8e11e-e1c0-4853-8ebf-3284b4695159,GH,Mobile,Google,320,8554,en,0,0,7,1,1
2-Buttony-Conversion-Buttons,6cb00498-d1a9-447a-8c28-e98a4a89458b,IT,Mobile,Google,320,529,it,0,0,1,1,1
2-Buttony-Conversion-Buttons,6cbde58f-59f0-4f1a-8294-7b83d0403a2b,UG,Mobile,Google,360,616,en,0,0,4,5,1
1-Control,6cc17e8b-357d-416c-8b81-2dc0060356ee,US,Mobile,Google,375,627,en,0,0,1,7,1
1-Control,6cd9412c-a910-4aec-8815-eec85ab16c38,MA,Mobile,Google,320,460,en,0,0,0,0,1
1-Control,6cebe806-2567-4b5e-9957-e567445e9cad,AU,Mobile,,375,559,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6cfb694e-650d-426a-9ea8-67ec173a533f,BD,Mobile,,360,512,en,0,0,1,1,1
1-Control,6cfc0f33-7927-49ab-8f43-ac8279f496af,IT,Mobile,,375,628,en,0,0,19,39,1
2-Buttony-Conversion-Buttons,6d0c2681-4d08-45ea-aca6-9fde4bba20f1,IN,Mobile,,360,567,en,0,0,7,10,1
2-Buttony-Conversion-Buttons,6d156000-053f-451d-ba20-d71ced8a00cc,NG,Mobile,,360,616,en,0,0,2,5,1
2-Buttony-Conversion-Buttons,6d183d77-724f-4099-a4ab-e29cbb44429a,GB,Mobile,Google,414,696,en,0,0,3,6,1
2-Buttony-Conversion-Buttons,6d1a831c-eb0d-4e76-aada-a81ba29b7e25,US,Mobile,Google,375,628,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,6d25df7a-daa4-432c-9125-7403f3f76744,GH,Mobile,,300,380,en,0,0,0,0,1
1-Control,6d2a5856-9f88-45e0-b884-10b3032b6af1,ZM,Mobile,,320,7111,en,0,0,13,3,1
2-Buttony-Conversion-Buttons,6d2ca688-7d49-4158-867b-8c6e8d828e65,GH,Mobile,,400,584,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6d2d75ed-3d3b-4ed8-a024-e4fa173963d4,NG,Mobile,,300,370,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6d34b522-4393-487a-ad3f-57e3b1edfd12,GH,Mobile,Google,360,640,en,0,0,7,54,2
2-Buttony-Conversion-Buttons,6d363b15-9275-4c1e-892f-9f0ffc7e7755,CN,Mobile,,375,604,zh,0,0,12,66,1
1-Control,6d3766f8-f3fd-4526-bfda-897d7e10fbf3,ZA,Mobile,Google,300,372,en,0,0,0,0,1
1-Control,6d3c2644-1318-4a7f-ae02-e3cd5795656d,NG,Mobile,,360,559,en,0,0,0,0,1
1-Control,6d43d2bf-c8da-4675-bad5-d47ff4524262,GH,Mobile,,320,496,en,0,0,12,48,1
1-Control,6d467b5f-e1e4-430a-b976-ab030371d397,IT,Mobile,Google,360,615,fr,0,0,0,0,1
2-Buttony-Conversion-Buttons,6d46bbbd-f3e3-4229-b656-996571698427,IT,Mobile,Google,375,628,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,6d4e58b0-188f-4067-bdf1-0acfade299db,TR,Mobile,Google,320,460,tr,0,0,0,0,1
2-Buttony-Conversion-Buttons,6d50b777-6982-46a2-ac30-fa516d1d87a5,NG,Mobile,Google,320,484,en,0,0,19,103,2
2-Buttony-Conversion-Buttons,6d62ad16-fd49-4b3b-8a31-157a18b61975,SE,Mobile,Google,320,548,en,0,0,4,20,1
1-Control,6d6343fa-c11b-478e-8c99-c6344dccdc3d,NG,Mobile,,360,616,en,0,0,45,132,1
1-Control,6d6b0a79-e943-47f3-9b17-d316185010fb,AM,Mobile,,320,529,ru,0,0,9,15,1
1-Control,6d6e54e5-7a31-4748-bc29-8872b2ae174e,IN,Mobile,Google,360,568,en,0,0,11,21,3
2-Buttony-Conversion-Buttons,6d826eac-9033-4b68-9609-b021620aaee5,GB,Mobile,Google,568,529,en,0,0,2,8,1
1-Control,6d8be1f6-8fa3-4f3b-a243-ff04b5a49a7c,BE,Tablet,,768,999,en,0,0,56,72,1
1-Control,6d8c0672-19d0-4717-b866-1687c25225da,KE,Mobile,,247,257,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6d8e7547-288e-47f1-ad30-1d6c9d05024d,ES,Mobile,,360,616,es,0,0,2,3,1
2-Buttony-Conversion-Buttons,6d99dfe7-399b-4379-8b50-684297ebfcc4,CM,Mobile,,288,410,en,0,0,0,0,2
2-Buttony-Conversion-Buttons,6d9ad57d-3deb-4987-b171-1fa42bce607d,SE,Mobile,Google,360,567,ar,0,0,4,30,1
2-Buttony-Conversion-Buttons,6dbb393e-2143-450e-b660-bc0d7920eb13,CA,Mobile,Google,360,568,nl,0,0,2,5,1
1-Control,6dbe91ac-352f-4411-a4f9-1e66a4aaed4f,UA,Mobile,,360,567,ru,0,0,5,18,1
1-Control,6dc93bff-a341-4a86-8e4c-0c7f9e1d9ce9,NG,Mobile,,400,584,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6dd55516-48c8-48ab-ae49-7f5cb69a22db,GB,Mobile,Google,375,547,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6dd74487-a980-4b82-994a-fc85adcab3de,UA,Mobile,Google,360,567,en,0,0,3,6,1
2-Buttony-Conversion-Buttons,6dddf60c-83fa-4153-b0ec-898c5938bb76,BD,Mobile,Google,360,512,en,0,0,0,0,1
1-Control,6de04996-cbbc-4fa3-97bf-b0c7287c0e0e,PK,Mobile,Google,360,615,en,0,0,15,14,1
2-Buttony-Conversion-Buttons,6de5bcbe-4b76-4a9c-87b2-42ee2b666296,BR,Mobile,,375,627,pt,0,0,2,4,1
2-Buttony-Conversion-Buttons,6de88dc5-8323-4a73-b39c-41ae8f3bb33f,LK,Mobile,Google,375,559,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6df1c647-b09f-4783-89e8-685d421666d3,US,Mobile,,375,559,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6e085411-4710-47be-b8a9-4fd4aed623e2,US,Mobile,,414,696,en,0,0,2,3,1
1-Control,6e0be874-5456-4360-adeb-9c7bad9d22ae,US,Mobile,,568,529,en,0,0,4,13,1
2-Buttony-Conversion-Buttons,6e0ea816-92cf-4a88-b0df-b3989170c970,GH,Mobile,Google,343,500,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6e19f295-399e-4cb7-87d7-c5a4e0b195e7,BD,Mobile,Google,360,559,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,6e1fd7c5-f722-416f-92e2-677982aa2893,US,Mobile,Google,375,559,en,0,0,0,0,1
1-Control,6e291f30-2b98-4b6f-baaf-1e9b576ac300,GB,Mobile,,640,394,en,0,0,0,0,1
1-Control,6e2a8faf-bcd4-435c-9f22-bea5f777fa57,  ,Mobile,,360,568,en,0,0,7,4,1
2-Buttony-Conversion-Buttons,6e2bcfd6-f683-4f50-9094-49539ec99a76,UG,Mobile,,300,425,en,0,0,0,0,1
1-Control,6e31485b-e326-43fa-84f1-ecbd8821e558,PK,Mobile,Google,360,567,en,0,0,7,20,1
2-Buttony-Conversion-Buttons,6e355151-7cc9-40cc-af66-78ed3a91151b,NG,Mobile,Google,300,372,en,0,0,0,0,1
1-Control,6e3a6499-5fcc-4fb1-abe0-eaa6a0758a82,KE,Mobile,,320,8094,en,0,0,5,2,1
2-Buttony-Conversion-Buttons,6e3f6228-6a3f-4eb3-bf6a-6b44e1385144,US,Mobile,,320,529,en,0,0,3,4,1
1-Control,6e45ef66-eb6a-45e4-9683-3a0830aaad89,IN,Mobile,Google,360,568,en,0,0,18,26,1
1-Control,6e47679c-59d0-4d41-bfca-78925ab22e1e,GH,Mobile,Google,320,8517,en,0,0,4,2,1
1-Control,6e4a0f3d-fcf8-4d9c-b0a9-fe99fdcedb1a,RU,Mobile,Google,320,529,ru,0,0,1,2,1
2-Buttony-Conversion-Buttons,6e4c1e43-a94c-43dd-9bc8-2cea5ec0c08d,GH,Mobile,Google,320,480,en,0,0,7,14,1
2-Buttony-Conversion-Buttons,6e6675e5-8e43-4212-8673-39f7a304e76e,IN,Mobile,,375,628,en,0,0,6,9,1
1-Control,6e693e1c-f1c1-4958-a7f2-e277870b140f,AZ,Mobile,,360,511,en,0,0,0,0,1
1-Control,6e728cbf-41c7-456e-b4d6-1b38286423aa,MY,Mobile,Google,375,559,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,6e7ad927-3567-45f9-998d-d90b8790da00,PK,Mobile,Google,360,616,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,6e7defbd-a5c4-49b7-8737-4728e530b3d6,FR,Mobile,Google,360,615,es,0,0,2,4,1
2-Buttony-Conversion-Buttons,6e80fdeb-78a2-42bd-aa64-0f31af894be5,GB,Mobile,,375,628,en,0,0,3,5,1
1-Control,6e8ac9cd-4696-482c-aac2-f7d9ae09dfa2,VE,Mobile,Google,375,647,en,0,0,5,10,1
1-Control,6e9076e6-08c9-448a-a826-7f2399190796,GH,Mobile,,320,489,en,0,0,2,17,1
1-Control,6e91bfc6-819f-47cf-9a62-0ac44ad4043c,BE,Mobile,Google,568,548,nl,0,0,1,3,1
2-Buttony-Conversion-Buttons,6e954248-5617-491e-8587-98f9bdcce9ae,GB,Mobile,Google,375,628,en,0,0,15,12,1
2-Buttony-Conversion-Buttons,6e965f00-9b1b-4b1f-8d6f-16efe6e21e86,IT,Mobile,Google,412,708,en,0,0,0,0,1
1-Control,6e975cef-7b21-4a1d-ab3c-4afa8287dab3,IN,Mobile,Bing,342,526,en,0,0,1,8,1
1-Control,6ead9b1f-16a8-40c7-bc7b-0252493baa81,IN,Mobile,,360,568,en,0,0,8,14,1
